"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"1500000US490070003002","Block Group 2, Census Tract 3, Carbon County, Utah","522","101","328","83","175","59","115","45","60","49","153","65","35","35","0","11","35","35","118","60","59","42","59","48","194","76","147","75","47","31",
"1500000US490070003003","Block Group 3, Census Tract 3, Carbon County, Utah","285","76","164","59","136","54","74","34","62","42","28","32","28","32","0","11","28","32","0","11","0","11","0","11","121","65","34","35","87","56",
"1500000US490070003004","Block Group 4, Census Tract 3, Carbon County, Utah","553","96","212","76","174","70","105","56","69","58","38","38","18","27","0","11","18","27","20","23","11","19","9","13","341","91","95","49","246","82",
"1500000US490070005001","Block Group 1, Census Tract 5, Carbon County, Utah","594","91","513","88","452","90","414","86","38","31","61","38","32","26","32","26","0","11","29","29","29","29","0","11","81","39","60","32","21","22",
"1500000US490070005002","Block Group 2, Census Tract 5, Carbon County, Utah","962","117","612","106","472","103","392","84","80","55","140","59","64","43","53","41","11","14","76","43","30","25","46","39","350","91","214","63","136","69",
"1500000US490070006001","Block Group 1, Census Tract 6, Carbon County, Utah","705","95","391","63","278","56","234","55","44","25","113","42","62","32","36","20","26","24","51","27","26","22","25","18","314","68","234","58","80","42",
"1500000US490070006002","Block Group 2, Census Tract 6, Carbon County, Utah","379","78","219","62","178","55","119","44","59","46","41","30","6","9","6","9","0","11","35","28","9","12","26","26","160","65","145","65","15","15",
"1500000US490070006003","Block Group 3, Census Tract 6, Carbon County, Utah","490","73","403","75","325","75","317","72","8","12","78","52","0","11","0","11","0","11","78","52","35","25","43","45","87","43","76","42","11","13",
"1500000US490099601001","Block Group 1, Census Tract 9601, Daggett County, Utah","276","52","184","41","172","42","149","38","23","18","12","14","0","11","0","11","0","11","12","14","0","11","12","14","92","35","70","30","22","17",
"1500000US490111251021","Block Group 1, Census Tract 1251.02, Davis County, Utah","542","74","446","73","388","75","323","69","65","43","58","34","23","22","16","19","7","12","35","27","35","27","0","11","96","56","84","50","12","22",
"1500000US490111251022","Block Group 2, Census Tract 1251.02, Davis County, Utah","669","75","585","77","544","75","528","78","16","17","41","30","0","11","0","11","0","11","41","30","25","24","16","18","84","42","84","42","0","11",
"1500000US490111251031","Block Group 1, Census Tract 1251.03, Davis County, Utah","674","74","633","76","577","69","547","75","30","38","56","36","21","24","21","24","0","11","35","27","15","19","20","21","41","32","41","32","0","11",
"1500000US490111251032","Block Group 2, Census Tract 1251.03, Davis County, Utah","734","108","566","108","460","105","367","91","93","68","106","58","0","11","0","11","0","11","106","58","106","58","0","11","168","75","121","64","47","44",
"1500000US490111251041","Block Group 1, Census Tract 1251.04, Davis County, Utah","715","80","573","70","478","77","437","77","41","32","95","57","46","47","46","47","0","11","49","35","36","30","13","20","142","71","58","51","84","45",
"1500000US490111251042","Block Group 2, Census Tract 1251.04, Davis County, Utah","419","71","385","78","369","78","369","78","0","11","16","20","0","11","0","11","0","11","16","20","16","20","0","11","34","28","25","24","9","14",
"1500000US490111251043","Block Group 3, Census Tract 1251.04, Davis County, Utah","601","69","569","76","497","81","423","77","74","55","72","40","9","15","9","15","0","11","63","37","35","28","28","25","32","29","32","29","0","11",
"1500000US490111252001","Block Group 1, Census Tract 1252, Davis County, Utah","343","73","308","66","305","66","0","11","305","66","3","5","0","11","0","11","0","11","3","5","0","11","3","5","35","24","0","11","35","24",
"1500000US490111252002","Block Group 2, Census Tract 1252, Davis County, Utah","597","90","559","96","515","99","18","19","497","98","44","46","0","11","0","11","0","11","44","46","0","11","44","46","38","32","0","11","38","32",
"1500000US490111253011","Block Group 1, Census Tract 1253.01, Davis County, Utah","483","89","348","81","228","79","169","61","59","53","120","62","23","26","10","16","13","20","97","61","48","37","49","52","135","62","51","34","84","59",
"1500000US490111253012","Block Group 2, Census Tract 1253.01, Davis County, Utah","526","112","409","109","285","92","200","68","85","63","124","87","48","55","14","16","34","52","76","66","19","21","57","65","117","43","92","38","25","23",
"1500000US490111253013","Block Group 3, Census Tract 1253.01, Davis County, Utah","366","93","242","89","156","70","138","67","18","20","86","62","40","55","40","55","0","11","46","36","38","35","8","14","124","58","97","50","27","26",
"1500000US490111253014","Block Group 4, Census Tract 1253.01, Davis County, Utah","364","73","273","65","227","67","227","67","0","11","46","32","9","15","9","15","0","11","37","29","17","20","20","20","91","55","84","54","7","12",
"1500000US490111253031","Block Group 1, Census Tract 1253.03, Davis County, Utah","887","126","826","136","704","127","656","130","48","55","122","85","49","56","23","36","26","43","73","58","44","36","29","47","61","51","61","51","0","11",
"1500000US490111253032","Block Group 2, Census Tract 1253.03, Davis County, Utah","1101","126","1001","129","827","139","715","131","112","81","174","89","0","11","0","11","0","11","174","89","114","76","60","50","100","62","77","57","23","26",
"1500000US490111253033","Block Group 3, Census Tract 1253.03, Davis County, Utah","1127","122","985","125","824","122","761","129","63","52","161","87","42","39","42","39","0","11","119","77","71","47","48","66","142","87","128","83","14","22",
"1500000US490111253041","Block Group 1, Census Tract 1253.04, Davis County, Utah","485","66","464","68","344","70","298","73","46","37","120","66","35","34","35","34","0","11","85","57","63","55","22","24","21","19","21","19","0","11",
"1500000US490111253042","Block Group 2, Census Tract 1253.04, Davis County, Utah","744","81","614","82","500","82","429","88","71","63","114","59","35","31","35","31","0","11","79","49","66","44","13","19","130","46","35","23","95","38",
"1500000US490111253043","Block Group 3, Census Tract 1253.04, Davis County, Utah","341","71","281","76","270","77","206","62","64","55","11","14","5","9","5","9","0","11","6","11","6","11","0","11","60","42","60","42","0","11",
"1500000US490111253051","Block Group 1, Census Tract 1253.05, Davis County, Utah","821","96","736","99","621","81","621","81","0","11","115","52","46","30","38","31","8","14","69","39","60","42","9","13","85","45","85","45","0","11",
"1500000US490111253052","Block Group 2, Census Tract 1253.05, Davis County, Utah","490","69","423","71","340","80","340","80","0","11","83","56","11","17","11","17","0","11","72","51","49","42","23","34","67","37","58","35","9","14",
"1500000US490111253053","Block Group 3, Census Tract 1253.05, Davis County, Utah","579","89","478","80","387","75","329","72","58","44","91","52","8","12","8","12","0","11","83","51","38","31","45","44","101","54","82","51","19","17",
"1500000US490111254011","Block Group 1, Census Tract 1254.01, Davis County, Utah","890","134","761","135","722","134","623","110","99","88","39","44","20","31","20","31","0","11","19","31","0","11","19","31","129","69","129","69","0","11",
"1500000US490111254012","Block Group 2, Census Tract 1254.01, Davis County, Utah","1633","163","1437","154","1280","163","1197","166","83","95","157","83","88","58","77","56","11","18","69","59","53","54","16","25","196","111","178","110","18","30",
"1500000US490111254013","Block Group 3, Census Tract 1254.01, Davis County, Utah","789","122","617","110","513","82","482","84","31","26","104","102","0","11","0","11","0","11","104","102","104","102","0","11","172","141","110","104","62","98",
"1500000US490111254031","Block Group 1, Census Tract 1254.03, Davis County, Utah","1108","135","1029","126","953","122","872","135","81","63","76","59","18","30","18","30","0","11","58","51","58","51","0","11","79","57","79","57","0","11",
"1500000US490111254032","Block Group 2, Census Tract 1254.03, Davis County, Utah","1127","108","1045","120","917","133","891","137","26","30","128","71","67","56","67","56","0","11","61","43","61","43","0","11","82","64","82","64","0","11",
"1500000US490111254033","Block Group 3, Census Tract 1254.03, Davis County, Utah","907","116","870","119","706","117","706","117","0","11","164","94","55","66","0","11","55","66","109","76","87","72","22","27","37","42","37","42","0","11",
"1500000US490111254051","Block Group 1, Census Tract 1254.05, Davis County, Utah","1264","134","1000","151","897","150","858","155","39","64","103","95","15","25","15","25","0","11","88","91","88","91","0","11","264","125","164","107","100","65",
"1500000US490111254052","Block Group 2, Census Tract 1254.05, Davis County, Utah","1318","145","1169","170","918","150","823","144","95","69","251","107","0","16","0","16","0","16","251","107","64","56","187","90","149","102","61","43","88","90",
"1500000US490111254061","Block Group 1, Census Tract 1254.06, Davis County, Utah","669","103","514","100","452","100","380","90","72","75","62","38","12","19","0","11","12","19","50","33","25","25","25","27","155","88","135","87","20","23",
"1500000US490111254062","Block Group 2, Census Tract 1254.06, Davis County, Utah","1302","113","1186","115","1112","125","1075","129","37","31","74","55","20","24","20","24","0","11","54","52","44","48","10","16","116","76","88","66","28","39",
"1500000US490111255011","Block Group 1, Census Tract 1255.01, Davis County, Utah","837","95","608","78","510","87","410","75","100","59","98","57","11","16","11","16","0","11","87","55","66","51","21","17","229","73","217","69","12","17",
"1500000US490111255012","Block Group 2, Census Tract 1255.01, Davis County, Utah","438","89","360","95","322","89","322","89","0","11","38","42","0","11","0","11","0","11","38","42","14","17","24","39","78","59","31","24","47","55",
"1500000US490111255013","Block Group 3, Census Tract 1255.01, Davis County, Utah","403","67","359","65","310","71","292","70","18","20","49","35","18","21","8","11","10","17","31","26","20","23","11","12","44","35","12","16","32","30",
"1500000US490111255021","Block Group 1, Census Tract 1255.02, Davis County, Utah","675","117","442","110","298","94","269","88","29","31","144","88","69","46","61","45","8","13","75","74","66","72","9","14","233","106","111","82","122","84",
"1500000US490111255022","Block Group 2, Census Tract 1255.02, Davis County, Utah","579","79","530","80","405","88","358","84","47","40","125","82","64","65","55","64","9","14","61","46","54","45","7","11","49","30","39","26","10","15",
"1500000US490111255023","Block Group 3, Census Tract 1255.02, Davis County, Utah","412","105","350","106","281","87","230","71","51","47","69","67","9","15","9","15","0","11","60","64","60","64","0","11","62","35","47","31","15","22",
"1500000US490111255031","Block Group 1, Census Tract 1255.03, Davis County, Utah","707","81","611","86","452","89","384","79","68","50","159","70","23","25","23","25","0","11","136","66","70","51","66","54","96","64","96","64","0","11",
"1500000US490111255032","Block Group 2, Census Tract 1255.03, Davis County, Utah","610","81","509","71","432","76","399","70","33","38","77","43","40","35","22","24","18","26","37","29","31","26","6","11","101","65","101","65","0","11",
"1500000US490111256001","Block Group 1, Census Tract 1256, Davis County, Utah","88","35","60","38","49","36","3","6","46","36","11","13","3","6","0","11","3","6","8","11","0","11","8","11","28","26","0","11","28","26",
"1500000US490111257011","Block Group 1, Census Tract 1257.01, Davis County, Utah","856","131","592","132","307","99","112","83","195","99","285","108","0","11","0","11","0","11","285","108","10","15","275","106","264","116","63","38","201","113",
"1500000US490111257012","Block Group 2, Census Tract 1257.01, Davis County, Utah","493","88","303","77","205","68","192","62","13","21","98","58","55","42","55","42","0","11","43","39","0","11","43","39","190","78","32","29","158","75",
