"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Family households","Margin of Error!!Total!!Family households","Estimate!!Total!!Family households!!Married-couple family","Margin of Error!!Total!!Family households!!Married-couple family","Estimate!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Estimate!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family","Margin of Error!!Total!!Family households!!Other family","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Estimate!!Total!!Nonfamily households","Margin of Error!!Total!!Nonfamily households","Estimate!!Total!!Nonfamily households!!Owner-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Owner-occupied housing units","Estimate!!Total!!Nonfamily households!!Renter-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Renter-occupied housing units",
"1500000US490351049001","Block Group 1, Census Tract 1049, Salt Lake County, Utah","328","73","149","60","93","52","59","28","34","42","56","44","21","21","15","19","6","10","35","38","26","36","9","14","179","66","88","50","91","52",
"1500000US490351049002","Block Group 2, Census Tract 1049, Salt Lake County, Utah","554","94","395","101","249","86","113","48","136","85","146","74","68","58","22","28","46","51","78","55","34","28","44","45","159","63","73","37","86","53",
"1500000US490351049003","Block Group 3, Census Tract 1049, Salt Lake County, Utah","361","101","188","65","105","47","49","31","56","44","83","55","7","11","0","11","7","11","76","56","6","10","70","56","173","96","21","20","152","92",
"1500000US490351101021","Block Group 1, Census Tract 1101.02, Salt Lake County, Utah","251","50","184","46","176","45","162","47","14","16","8","12","0","11","0","11","0","11","8","12","8","12","0","11","67","32","43","27","24","14",
"1500000US490351101022","Block Group 2, Census Tract 1101.02, Salt Lake County, Utah","680","98","552","91","467","103","467","103","0","11","85","55","52","46","52","46","0","11","33","30","20","22","13","20","128","61","104","55","24","37",
"1500000US490351101023","Block Group 3, Census Tract 1101.02, Salt Lake County, Utah","557","102","475","87","451","86","408","81","43","53","24","23","6","11","6","11","0","11","18","21","18","21","0","11","82","57","82","57","0","11",
"1500000US490351101031","Block Group 1, Census Tract 1101.03, Salt Lake County, Utah","572","90","489","95","394","91","364","95","30","34","95","70","0","11","0","11","0","11","95","70","95","70","0","11","83","48","40","31","43","36",
"1500000US490351101032","Block Group 2, Census Tract 1101.03, Salt Lake County, Utah","440","67","338","75","293","81","293","81","0","11","45","33","0","11","0","11","0","11","45","33","38","30","7","12","102","49","65","34","37","43",
"1500000US490351101033","Block Group 3, Census Tract 1101.03, Salt Lake County, Utah","318","50","245","53","235","56","228","55","7","12","10","17","0","11","0","11","0","11","10","17","10","17","0","11","73","38","73","38","0","11",
"1500000US490351101041","Block Group 1, Census Tract 1101.04, Salt Lake County, Utah","699","81","589","84","565","82","523","83","42","30","24","20","0","11","0","11","0","11","24","20","24","20","0","11","110","53","110","53","0","11",
"1500000US490351101042","Block Group 2, Census Tract 1101.04, Salt Lake County, Utah","390","56","276","53","270","53","262","52","8","13","6","11","0","11","0","11","0","11","6","11","6","11","0","11","114","51","107","50","7","12",
"1500000US490351101043","Block Group 3, Census Tract 1101.04, Salt Lake County, Utah","394","67","258","65","210","63","204","64","6","12","48","42","21","32","0","11","21","32","27","26","27","26","0","11","136","57","136","57","0","11",
"1500000US490351101044","Block Group 4, Census Tract 1101.04, Salt Lake County, Utah","440","55","359","61","324","64","315","62","9","14","35","36","35","36","11","18","24","33","0","11","0","11","0","11","81","45","53","28","28","36",
"1500000US490351102001","Block Group 1, Census Tract 1102, Salt Lake County, Utah","345","53","255","54","231","55","211","54","20","19","24","21","9","14","9","14","0","11","15","16","15","16","0","11","90","45","35","26","55","44",
"1500000US490351102002","Block Group 2, Census Tract 1102, Salt Lake County, Utah","280","64","185","58","151","48","141","48","10","15","34","43","9","15","9","15","0","11","25","40","25","40","0","11","95","50","83","48","12","16",
"1500000US490351102003","Block Group 3, Census Tract 1102, Salt Lake County, Utah","320","50","228","47","218","49","206","51","12","18","10","15","0","11","0","11","0","11","10","15","10","15","0","11","92","56","83","56","9","16",
"1500000US490351102004","Block Group 4, Census Tract 1102, Salt Lake County, Utah","457","74","289","72","236","73","212","68","24","19","53","37","25","28","25","28","0","11","28","21","28","21","0","11","168","68","116","62","52","43",
"1500000US490351102005","Block Group 5, Census Tract 1102, Salt Lake County, Utah","460","79","330","77","251","75","217","73","34","21","79","44","37","33","29","30","8","14","42","27","11","16","31","25","130","62","70","37","60","50",
"1500000US490351103001","Block Group 1, Census Tract 1103, Salt Lake County, Utah","243","70","218","71","191","67","191","67","0","11","27","32","13","22","13","22","0","11","14","24","0","11","14","24","25","30","13","22","12","21",
"1500000US490351103002","Block Group 2, Census Tract 1103, Salt Lake County, Utah","316","94","119","54","105","51","73","44","32","36","14","21","0","11","0","11","0","11","14","21","14","21","0","11","197","95","77","51","120","94",
"1500000US490351103003","Block Group 3, Census Tract 1103, Salt Lake County, Utah","441","96","206","82","173","77","173","77","0","11","33","40","0","11","0","11","0","11","33","40","33","40","0","11","235","115","125","77","110","92",
"1500000US490351103004","Block Group 4, Census Tract 1103, Salt Lake County, Utah","329","85","176","63","109","48","109","48","0","11","67","52","14","22","14","22","0","11","53","48","35","38","18","28","153","80","58","48","95","71",
"1500000US490351103005","Block Group 5, Census Tract 1103, Salt Lake County, Utah","263","74","178","69","157","61","157","61","0","11","21","34","0","11","0","11","0","11","21","34","21","34","0","11","85","55","72","51","13","21",
"1500000US490351103006","Block Group 6, Census Tract 1103, Salt Lake County, Utah","479","84","243","84","167","73","137","69","30","34","76","50","0","11","0","11","0","11","76","50","76","50","0","11","236","93","236","93","0","11",
"1500000US490351104011","Block Group 1, Census Tract 1104.01, Salt Lake County, Utah","389","92","262","86","217","78","193","75","24","28","45","45","0","11","0","11","0","11","45","45","45","45","0","11","127","51","95","40","32","31",
"1500000US490351104012","Block Group 2, Census Tract 1104.01, Salt Lake County, Utah","252","93","54","34","23","26","7","13","16","27","31","26","15","25","15","25","0","11","16","26","0","11","16","26","198","89","62","48","136","77",
"1500000US490351104013","Block Group 3, Census Tract 1104.01, Salt Lake County, Utah","781","117","352","103","312","101","153","73","159","78","40","34","24","26","15","21","9","18","16","20","11","18","5","9","429","127","165","92","264","107",
"1500000US490351104021","Block Group 1, Census Tract 1104.02, Salt Lake County, Utah","535","69","388","92","341","91","306","89","35","28","47","38","20","24","20","24","0","11","27","30","27","30","0","11","147","69","89","54","58","50",
"1500000US490351104022","Block Group 2, Census Tract 1104.02, Salt Lake County, Utah","395","85","191","70","185","69","118","57","67","55","6","10","6","10","6","10","0","11","0","11","0","11","0","11","204","76","132","68","72","59",
"1500000US490351104023","Block Group 3, Census Tract 1104.02, Salt Lake County, Utah","370","74","328","79","285","81","267","77","18","21","43","35","18","20","18","20","0","11","25","28","25","28","0","11","42","34","42","34","0","11",
"1500000US490351105001","Block Group 1, Census Tract 1105, Salt Lake County, Utah","560","113","396","127","306","111","278","110","28","44","90","87","0","11","0","11","0","11","90","87","90","87","0","11","164","70","133","63","31","35",
"1500000US490351105002","Block Group 2, Census Tract 1105, Salt Lake County, Utah","634","89","550","95","504","109","461","110","43","30","46","50","0","11","0","11","0","11","46","50","46","50","0","11","84","63","84","63","0","11",
"1500000US490351105003","Block Group 3, Census Tract 1105, Salt Lake County, Utah","346","85","208","87","185","84","185","84","0","11","23","25","12","17","12","17","0","11","11","19","0","11","11","19","138","63","48","36","90","51",
"1500000US490351105004","Block Group 4, Census Tract 1105, Salt Lake County, Utah","446","90","346","74","294","83","283","82","11","16","52","44","41","41","41","41","0","11","11","18","0","11","11","18","100","61","44","39","56","51",
"1500000US490351106001","Block Group 1, Census Tract 1106, Salt Lake County, Utah","346","48","309","54","239","47","225","48","14","13","70","47","44","40","35","37","9","15","26","24","18","21","8","12","37","28","37","28","0","11",
"1500000US490351106002","Block Group 2, Census Tract 1106, Salt Lake County, Utah","572","94","387","96","297","78","297","78","0","11","90","66","31","44","0","11","31","44","59","42","52","40","7","12","185","64","117","52","68","58",
"1500000US490351106003","Block Group 3, Census Tract 1106, Salt Lake County, Utah","397","64","302","58","258","57","210","58","48","34","44","33","0","11","0","11","0","11","44","33","44","33","0","11","95","57","95","57","0","11",
"1500000US490351106004","Block Group 4, Census Tract 1106, Salt Lake County, Utah","286","57","249","65","249","65","199","62","50","39","0","11","0","11","0","11","0","11","0","11","0","11","0","11","37","26","31","24","6","10",
"1500000US490351106005","Block Group 5, Census Tract 1106, Salt Lake County, Utah","269","50","200","52","191","51","162","47","29","24","9","14","0","11","0","11","0","11","9","14","9","14","0","11","69","49","62","48","7","11",
"1500000US490351107011","Block Group 1, Census Tract 1107.01, Salt Lake County, Utah","629","106","342","91","216","63","155","55","61","43","126","72","52","62","0","11","52","62","74","41","36","34","38","31","287","91","202","78","85","63",
"1500000US490351107012","Block Group 2, Census Tract 1107.01, Salt Lake County, Utah","787","95","454","93","303","81","172","60","131","55","151","60","13","20","13","20","0","11","138","60","59","45","79","47","333","110","155","83","178","78",
"1500000US490351107021","Block Group 1, Census Tract 1107.02, Salt Lake County, Utah","425","83","353","77","279","86","233","72","46","67","74","47","8","13","0","11","8","13","66","45","34","28","32","37","72","48","63","46","9","14",
"1500000US490351107022","Block Group 2, Census Tract 1107.02, Salt Lake County, Utah","422","79","314","84","271","82","224","71","47","48","43","28","0","11","0","11","0","11","43","28","32","23","11","18","108","47","108","47","0","11",
"1500000US490351107023","Block Group 3, Census Tract 1107.02, Salt Lake County, Utah","419","87","249","87","218","87","113","41","105","78","31","29","20","23","9","15","11","18","11","16","0","11","11","16","170","64","53","35","117","54",
"1500000US490351107024","Block Group 4, Census Tract 1107.02, Salt Lake County, Utah","536","83","389","97","316","81","237","66","79","57","73","59","0","11","0","11","0","11","73","59","23","26","50","53","147","64","95","57","52","37",
"1500000US490351108001","Block Group 1, Census Tract 1108, Salt Lake County, Utah","390","87","239","104","194","100","107","65","87","91","45","41","31","35","16","27","15","24","14","23","14","23","0","11","151","85","139","82","12","20",
"1500000US490351108002","Block Group 2, Census Tract 1108, Salt Lake County, Utah","618","127","241","81","176","71","176","71","0","11","65","66","0","11","0","11","0","11","65","66","12","20","53","63","377","130","201","77","176","120",
"1500000US490351108003","Block Group 3, Census Tract 1108, Salt Lake County, Utah","518","76","354","91","289","91","220","88","69","55","65","56","0","11","0","11","0","11","65","56","50","51","15","24","164","82","138","81","26","30",
"1500000US490351108004","Block Group 4, Census Tract 1108, Salt Lake County, Utah","675","137","295","88","295","88","111","43","184","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","380","131","75","43","305","128",
"1500000US490351109001","Block Group 1, Census Tract 1109, Salt Lake County, Utah","416","61","311","61","262","54","222","51","40","31","49","46","10","16","10","16","0","11","39","43","13","12","26","41","105","61","89","57","16","17",
"1500000US490351109002","Block Group 2, Census Tract 1109, Salt Lake County, Utah","589","69","528","73","495","74","428","68","67","42","33","37","0","11","0","11","0","11","33","37","15","25","18","29","61","39","61","39","0","11",
"1500000US490351109003","Block Group 3, Census Tract 1109, Salt Lake County, Utah","298","44","210","51","187","46","180","46","7","11","23","26","13","20","13","20","0","11","10","15","10","15","0","11","88","39","88","39","0","11",
"1500000US490351109004","Block Group 4, Census Tract 1109, Salt Lake County, Utah","236","63","163","47","144","45","133","42","11","17","19","22","0","11","0","11","0","11","19","22","19","22","0","11","73","65","43","42","30","51",
"1500000US490351110011","Block Group 1, Census Tract 1110.01, Salt Lake County, Utah","405","61","380","63","362","66","352","66","10","17","18","20","8","13","8","13","0","11","10","16","0","11","10","16","25","28","25","28","0","11",
"1500000US490351110012","Block Group 2, Census Tract 1110.01, Salt Lake County, Utah","795","77","587","99","494","102","426","92","68","58","93","55","29","26","29","26","0","11","64","52","52","48","12","20","208","88","189","89","19","22",
"1500000US490351110013","Block Group 3, Census Tract 1110.01, Salt Lake County, Utah","447","71","311","70","276","68","253","64","23","29","35","24","0","11","0","11","0","11","35","24","10","16","25","30","136","62","104","44","32","48",
"1500000US490351110021","Block Group 1, Census Tract 1110.02, Salt Lake County, Utah","700","130","439","113","346","99","312","88","34","41","93","76","16","27","16","27","0","11","77","73","36","32","41","66","261","117","161","86","100","68",
"1500000US490351110022","Block Group 2, Census Tract 1110.02, Salt Lake County, Utah","903","136","444","113","369","106","176","71","193","96","75","57","0","11","0","11","0","11","75","57","47","50","28","24","459","148","48","41","411","140",
"1500000US490351110023","Block Group 3, Census Tract 1110.02, Salt Lake County, Utah","482","95","427","68","407","75","407","75","0","11","20","23","0","11","0","11","0","11","20","23","10","16","10","18","55","60","55","60","0","11",
"1500000US490351111011","Block Group 1, Census Tract 1111.01, Salt Lake County, Utah","530","119","336","107","314","104","227","67","87","93","22","27","0","11","0","11","0","11","22","27","22","27","0","11","194","78","141","71","53","38",
