"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490050014021","Block Group 1, Census Tract 14.02, Cache County, Utah","251","57","216","57","144","59","72","37","0","11","0","11","0","11","26","29","16","24","0","11","10","15","0","11","9","11","9","11","0","11","0","11","0","11",
"1500000US490050014022","Block Group 2, Census Tract 14.02, Cache County, Utah","553","73","430","70","276","77","154","68","51","43","14","20","37","46","31","31","6","9","8","12","17","27","0","11","41","33","27","27","0","11","6","11","8","15",
"1500000US490050014023","Block Group 3, Census Tract 14.02, Cache County, Utah","319","68","151","38","68","35","83","39","0","11","0","11","0","11","80","41","51","38","5","10","24","23","0","11","88","58","37","40","27","39","24","38","0","11",
"1500000US490050015001","Block Group 1, Census Tract 15, Cache County, Utah","299","43","249","48","55","28","194","40","9","10","0","11","9","10","13","11","13","11","0","11","0","11","0","11","28","16","19","15","0","11","9","9","0","11",
"1500000US490050015002","Block Group 2, Census Tract 15, Cache County, Utah","306","39","245","38","118","23","127","32","2","3","2","3","0","11","36","15","15","14","11","8","8","10","2","3","23","14","20","13","1","3","2","3","0","11",
"1500000US490059801001","Block Group 1, Census Tract 9801, Cache County, Utah","52","17","49","18","27","23","22","18","0","11","0","11","0","11","3","6","3","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490070001001","Block Group 1, Census Tract 1, Carbon County, Utah","420","73","312","60","156","63","156","46","0","11","0","11","0","11","27","23","27","23","0","11","0","11","0","11","81","53","61","53","8","13","12","16","0","11",
"1500000US490070001002","Block Group 2, Census Tract 1, Carbon County, Utah","854","77","491","82","204","70","287","66","47","32","40","32","7","8","209","60","134","58","19","19","56","34","0","11","107","60","93","59","10","16","4","7","0","11",
"1500000US490070002001","Block Group 1, Census Tract 2, Carbon County, Utah","625","95","366","88","173","82","193","71","25","27","0","11","25","27","133","63","112","57","16","24","5","9","0","11","101","50","75","41","2","7","24","27","0","11",
"1500000US490070002002","Block Group 2, Census Tract 2, Carbon County, Utah","477","85","269","69","82","57","187","53","7","11","0","11","7","11","115","59","73","45","17","27","25","21","0","11","86","50","69","47","6","10","5","9","6","11",
"1500000US490070002003","Block Group 3, Census Tract 2, Carbon County, Utah","538","99","279","81","52","39","227","87","44","45","19","30","25","37","97","58","84","59","0","11","13","15","0","11","118","67","105","65","0","11","13","21","0","11",
"1500000US490070003001","Block Group 1, Census Tract 3, Carbon County, Utah","333","81","101","44","22","28","79","41","0","11","0","11","0","11","123","60","78","56","21","33","24","22","0","11","109","71","35","35","43","57","0","11","31","45",
"1500000US490070003002","Block Group 2, Census Tract 3, Carbon County, Utah","250","71","123","62","57","45","66","44","19","27","0","11","19","27","75","37","27","22","29","24","19","24","0","11","33","28","7","15","0","11","7","11","19","18",
"1500000US490070003003","Block Group 3, Census Tract 3, Carbon County, Utah","501","114","153","85","37","53","116","64","20","23","20","23","0","11","247","100","126","81","114","68","7","12","0","11","81","71","37","47","44","53","0","11","0","11",
"1500000US490070003004","Block Group 4, Census Tract 3, Carbon County, Utah","528","106","188","76","105","55","83","49","49","50","0","11","49","50","132","76","39","42","43","49","50","45","0","11","159","75","153","75","6","11","0","11","0","11",
"1500000US490070005001","Block Group 1, Census Tract 5, Carbon County, Utah","693","112","452","86","191","65","261","64","10","15","0","11","10","15","112","43","56","35","36","23","20","20","0","11","119","69","97","65","9","14","13","18","0","11",
"1500000US490070005002","Block Group 2, Census Tract 5, Carbon County, Utah","950","125","492","102","144","59","348","77","63","37","26","29","37","25","241","65","150","54","49","29","31","20","11","11","154","66","108","57","24","21","16","19","6","9",
"1500000US490070006001","Block Group 1, Census Tract 6, Carbon County, Utah","554","85","262","72","74","38","188","63","11","9","2","3","9","8","185","55","61","30","60","36","47","29","17","14","96","49","54","36","17","26","16","14","9","14",
"1500000US490070006002","Block Group 2, Census Tract 6, Carbon County, Utah","494","81","215","65","83","50","132","49","41","44","0","11","41","44","172","60","118","54","0","11","45","46","9","14","66","50","62","50","0","11","4","6","0","11",
"1500000US490070006003","Block Group 3, Census Tract 6, Carbon County, Utah","612","81","385","77","159","50","226","64","18","22","0","11","18","22","89","62","48","42","0","11","41","46","0","11","120","57","88","50","25","27","7","11","0","11",
"1500000US490099601001","Block Group 1, Census Tract 9601, Daggett County, Utah","163","44","117","36","36","19","81","30","3","5","3","5","0","11","14","15","13","14","0","11","1","3","0","11","29","17","24","14","0","11","5","9","0","11",
"1500000US490111251021","Block Group 1, Census Tract 1251.02, Davis County, Utah","526","86","322","83","98","45","224","69","16","15","0","11","16","15","94","54","46","39","29","28","19","20","0","11","94","69","33","26","49","60","12","19","0","11",
"1500000US490111251022","Block Group 2, Census Tract 1251.02, Davis County, Utah","804","97","705","99","355","92","350","84","22","34","22","34","0","11","51","50","9","15","24","38","12","19","6","10","26","29","15","24","1","6","10","15","0","11",
"1500000US490111251031","Block Group 1, Census Tract 1251.03, Davis County, Utah","1042","86","887","85","515","94","372","102","9","15","0","11","9","15","92","48","53","39","18","25","12","20","9","15","54","36","54","36","0","11","0","11","0","11",
"1500000US490111251032","Block Group 2, Census Tract 1251.03, Davis County, Utah","836","109","488","102","267","90","221","70","42","45","0","11","42","45","220","95","147","81","41","44","21","20","11","17","86","51","55","40","0","11","21","23","10","18",
"1500000US490111251041","Block Group 1, Census Tract 1251.04, Davis County, Utah","633","68","504","81","274","65","230","58","27","44","0","11","27","44","88","64","12","19","51","59","25","23","0","11","14","15","7","11","0","11","7","10","0","11",
"1500000US490111251042","Block Group 2, Census Tract 1251.04, Davis County, Utah","407","82","288","67","119","46","169","60","13","14","6","9","7","11","55","32","38","30","0","11","17","19","0","11","51","34","51","34","0","11","0","11","0","11",
"1500000US490111251043","Block Group 3, Census Tract 1251.04, Davis County, Utah","632","76","551","90","211","68","340","65","20","23","10","15","10","17","32","26","0","11","19","22","6","9","7","11","29","26","16","18","10","16","3","6","0","11",
"1500000US490111252001","Block Group 1, Census Tract 1252, Davis County, Utah","545","78","448","74","339","63","109","49","11","12","3","6","8","11","22","15","0","11","22","15","0","11","0","11","64","38","52","34","12","17","0","11","0","11",
"1500000US490111252002","Block Group 2, Census Tract 1252, Davis County, Utah","486","97","406","96","238","69","168","60","0","11","0","11","0","11","12","14","0","11","12","14","0","11","0","11","68","41","28","24","12","12","0","11","28","32",
"1500000US490111253011","Block Group 1, Census Tract 1253.01, Davis County, Utah","425","96","234","75","136","65","98","46","23","36","0","11","23","36","137","75","80","57","39","41","9","15","9","13","31","25","23","21","0","11","8","13","0","11",
"1500000US490111253012","Block Group 2, Census Tract 1253.01, Davis County, Utah","512","91","180","81","144","80","36","27","59","49","12","17","47","46","161","71","30","24","20","23","78","54","33","42","112","66","76","58","0","11","36","37","0","11",
"1500000US490111253013","Block Group 3, Census Tract 1253.01, Davis County, Utah","374","85","195","76","137","76","58","35","28","37","0","11","28","37","118","56","25","23","47","49","35","31","11","12","33","27","33","27","0","11","0","11","0","11",
"1500000US490111253014","Block Group 4, Census Tract 1253.01, Davis County, Utah","363","98","202","76","121","79","81","38","6","9","0","11","6","9","90","69","42","32","8","13","40","59","0","11","65","41","26","24","0","11","0","11","39","38",
"1500000US490111253031","Block Group 1, Census Tract 1253.03, Davis County, Utah","1003","128","851","114","551","120","300","86","46","50","12","20","34","46","67","48","0","11","14","22","53","42","0","11","39","44","39","44","0","11","0","11","0","11",
"1500000US490111253032","Block Group 2, Census Tract 1253.03, Davis County, Utah","1214","181","936","199","542","148","394","150","34","39","0","11","34","39","123","71","80","62","24","27","19","24","0","11","121","94","33","40","73","86","0","11","15","23",
"1500000US490111253033","Block Group 3, Census Tract 1253.03, Davis County, Utah","1035","148","805","150","472","130","333","108","0","11","0","11","0","11","180","95","110","80","33","39","37","38","0","11","50","49","19","31","0","11","31","36","0","11",
"1500000US490111253041","Block Group 1, Census Tract 1253.04, Davis County, Utah","384","70","284","73","130","55","154","54","34","41","28","40","6","9","35","25","8","15","0","11","27","22","0","11","31","28","27","28","0","11","4","9","0","11",
"1500000US490111253042","Block Group 2, Census Tract 1253.04, Davis County, Utah","896","82","594","101","362","91","232","83","10","15","10","15","0","11","144","74","96","63","25","38","14","16","9","14","148","70","107","68","0","11","38","33","3","5",
"1500000US490111253043","Block Group 3, Census Tract 1253.04, Davis County, Utah","322","81","176","61","79","41","97","53","8","12","0","11","8","12","80","68","0","11","68","65","12","17","0","11","58","45","58","45","0","11","0","11","0","11",
"1500000US490111253051","Block Group 1, Census Tract 1253.05, Davis County, Utah","787","95","701","97","329","94","372","62","0","11","0","11","0","11","62","35","17","20","7","11","31","28","7","11","24","24","7","12","0","11","17","21","0","11",
"1500000US490111253052","Block Group 2, Census Tract 1253.05, Davis County, Utah","480","74","266","72","164","66","102","44","34","37","28","35","6","10","88","51","52","44","7","12","29","25","0","11","92","57","42","37","24","21","0","11","26","41",
"1500000US490111253053","Block Group 3, Census Tract 1253.05, Davis County, Utah","622","110","350","94","120","55","230","81","37","30","16","21","21","20","182","82","73","51","74","57","29","28","6","10","53","38","0","11","21","23","17","25","15","18",
"1500000US490111254011","Block Group 1, Census Tract 1254.01, Davis County, Utah","1159","156","833","158","368","111","465","147","39","46","22","36","17","28","149","96","45","41","75","83","29","33","0","11","138","112","138","112","0","11","0","11","0","11",
"1500000US490111254012","Block Group 2, Census Tract 1254.01, Davis County, Utah","1644","171","1420","195","784","173","636","155","47","56","47","56","0","16","77","60","16","28","30","34","31","36","0","16","100","56","53","49","0","16","47","38","0","16",
"1500000US490111254013","Block Group 3, Census Tract 1254.01, Davis County, Utah","792","143","599","142","318","96","281","122","86","77","70","74","16","27","62","49","29","32","0","11","33","34","0","11","45","72","0","11","45","72","0","11","0","11",
"1500000US490111254031","Block Group 1, Census Tract 1254.03, Davis County, Utah","1430","166","1221","162","790","178","431","114","25","32","12","21","13","23","107","63","49","40","33","34","10","15","15","24","77","55","52","47","16","25","9","16","0","16",
"1500000US490111254032","Block Group 2, Census Tract 1254.03, Davis County, Utah","1004","145","738","144","457","114","281","111","49","69","35","64","14","23","156","71","23","26","69","62","0","11","64","59","61","49","61","49","0","11","0","11","0","11",
"1500000US490111254033","Block Group 3, Census Tract 1254.03, Davis County, Utah","1429","165","1049","176","587","138","462","138","15","25","15","25","0","11","226","103","141","94","58","54","27","31","0","11","139","96","33","38","90","92","16","27","0","11",
"1500000US490111254051","Block Group 1, Census Tract 1254.05, Davis County, Utah","1186","130","952","147","677","140","275","85","72","71","53","66","19","26","97","65","21","31","25","39","51","41","0","11","65","48","0","11","28","35","13","22","24","27",
